	
🔨点播测试,#genre#
欧美电影[67],https://epg.112114.xyz/huya/11352880
科幻电影[68],https://epg.112114.xyz/huya/11602034
杰森·斯坦森[69],https://epg.112114.xyz/huya/21059588
父母爱情[71],https://epg.112114.xyz/huya/11602071
生活大爆炸[73],https://epg.112114.xyz/huya/11342417
五福星[77],https://epg.112114.xyz/huya/11282233
麻雀[79],https://epg.112114.xyz/huya/11352881
封神演义[80],https://epg.112114.xyz/huya/19524135
小品[81],https://epg.112114.xyz/huya/11352938
周润发[83],https://epg.112114.xyz/huya/11342387
经典高智商犯罪片[86],https://epg.112114.xyz/huya/11352962
倩女幽魂[87],https://epg.112114.xyz/huya/11601970
朱雀青龙[89],https://epg.112114.xyz/huya/11352905
杨幂扮演王昭君出塞[90],https://epg.112114.xyz/huya/11352910
芈月传[91],https://epg.112114.xyz/huya/11352975
神貂侠侣[92],https://epg.112114.xyz/huya/11352964
林正英[93],https://epg.112114.xyz/huya/18441722
我de团长我的团[95],https://epg.112114.xyz/huya/11342416
天龙八部[96],https://epg.112114.xyz/huya/11352912
小鲤鱼[97],https://epg.112114.xyz/huya/11601961
中华小当家[98],https://epg.112114.xyz/huya/11342413
7分钟看完科幻[99],https://epg.112114.xyz/huya/17105786
警匪[100],https://epg.112114.xyz/huya/11352886
虎牙[102],https://epg.112114.xyz/huya/21059565
权力的游戏[103],https://epg.112114.xyz/huya/17943364
港式警匪片[104],https://epg.112114.xyz/huya/16424416
百鸟朝凤[105],https://epg.112114.xyz/huya/15894162
猫和老鼠[106],https://epg.112114.xyz/huya/11352879
新乌龙院之笑闹江湖[109],https://epg.112114.xyz/huya/15981239
旋风球技[110],https://epg.112114.xyz/huya/11342400
海贼王15[111],https://epg.112114.xyz/huya/17941367
RM 刘在石李光洙跑男[114],https://epg.112114.xyz/huya/11336725
吐槽大会[115],https://epg.112114.xyz/huya/11342422
大秦帝国[116],https://epg.112114.xyz/huya/11602074
黑帮斗争[117],https://epg.112114.xyz/huya/11342419
周星驰[119],https://epg.112114.xyz/huya/21136378
笑傲帮[120],https://epg.112114.xyz/huya/11352908
葛二蛋[122],https://epg.112114.xyz/huya/11602072
军事武器分析[123],https://epg.112114.xyz/huya/15824466
悬疑推理烧脑破案[126],https://epg.112114.xyz/huya/17445539
神医喜来乐[127],https://epg.112114.xyz/huya/11601978
小川电影解说[128],https://epg.112114.xyz/huya/15870999
好莱坞[130],https://epg.112114.xyz/huya/21059587
医馆笑传[131],https://epg.112114.xyz/huya/11352891
经典好片[132],https://epg.112114.xyz/huya/11342427
史诗级战zheng电影[133],https://epg.112114.xyz/huya/21059556
开心快乐就完事了[134],https://epg.112114.xyz/huya/11342388
黄金配角廖启智[135],https://epg.112114.xyz/huya/21059562
中国功夫[136],https://epg.112114.xyz/huya/11352941
Han国高分动作片[137],https://epg.112114.xyz/huya/11352884
勇敢的心[138],https://epg.112114.xyz/huya/11602037
经典好剧[139],https://epg.112114.xyz/huya/11602085
精彩不断[140],https://epg.112114.xyz/huya/24396428
高分电影[141],https://epg.112114.xyz/huya/16615910
隋唐英雄[144],https://epg.112114.xyz/huya/11352899
美食纪录片[148],https://epg.112114.xyz/huya/11352955
张显宗[149],https://epg.112114.xyz/huya/16865726
一口毒奶[150],https://epg.112114.xyz/huya/16144261
邓超[151],https://epg.112114.xyz/huya/11336592
经典影片[152],https://epg.112114.xyz/huya/15267139
经典喜剧片[154],https://epg.112114.xyz/huya/11352894
X档案[155],https://epg.112114.xyz/huya/20045465
大片[156],https://epg.112114.xyz/huya/21059585
影片欣赏[160],https://epg.112114.xyz/huya/20695907
徐峥[161],https://epg.112114.xyz/huya/11602043
电影笔记[162],https://epg.112114.xyz/huya/16920222
异形世界[165],https://epg.112114.xyz/huya/21059577
6分钟看惊悚恐怖片[168],https://epg.112114.xyz/huya/15494057
神hua[169],https://epg.112114.xyz/huya/11352913
笑傲江湖 喜剧脱口秀[179],https://epg.112114.xyz/huya/11352937
怀玉格格[191],https://epg.112114.xyz/huya/11352887
电ju惊魂系列[196],https://epg.112114.xyz/huya/11352903
经典小影院[201],https://epg.112114.xyz/huya/23017124
捉妖记[207],https://epg.112114.xyz/huya/11342414
欧美电影[211],https://epg.112114.xyz/huya/21059581
天雷滚滚[213],https://epg.112114.xyz/huya/11352945
茶啊二中[216],https://epg.112114.xyz/huya/11213191
喜剧专场[217],https://epg.112114.xyz/huya/11602044
情深深雨濛濛[221],https://epg.112114.xyz/huya/11352885
金庸的武侠世界[223],https://epg.112114.xyz/huya/11342435
杨门女将电影系列[224],https://epg.112114.xyz/huya/11336590
穿越千年之恋[225],https://epg.112114.xyz/huya/11342398
天龙八部[226],https://epg.112114.xyz/huya/11602041
魔法世界[227],https://epg.112114.xyz/huya/21059580
文成公主进藏[228],https://epg.112114.xyz/huya/11352974
舒克和贝塔[229],https://epg.112114.xyz/huya/11352949
镖行天下[230],https://epg.112114.xyz/huya/11352969
许氏三杰[232],https://epg.112114.xyz/huya/11602033
精忠岳飞南征北战[234],https://epg.112114.xyz/huya/11336578
张卫健[235],https://epg.112114.xyz/huya/11342423
搞笑僵尸片[238],https://epg.112114.xyz/huya/11352963
国产青春爱情[239],https://epg.112114.xyz/huya/11602075
太空混战[241],https://epg.112114.xyz/huya/21059579
三国鼎立[242],https://epg.112114.xyz/huya/11602077
da宋提刑官[243],https://epg.112114.xyz/huya/11279251
赘婿[244],https://epg.112114.xyz/huya/21059564
歪果仁的动作片子[246],https://epg.112114.xyz/huya/21059552
冯小刚合集[247],https://epg.112114.xyz/huya/11352906
命案十三宗[248],https://epg.112114.xyz/huya/11601981
令狐冲&东方不败[249],https://epg.112114.xyz/huya/11601962
四驱兄弟[250],https://epg.112114.xyz/huya/11352922
最佳搭档[251],https://epg.112114.xyz/huya/11342397
利箭特战队出击！[252],https://epg.112114.xyz/huya/11352973
关灯看大片[254],https://epg.112114.xyz/huya/16135863
黄渤[256],https://epg.112114.xyz/huya/11352876
慈善超人合集[258],https://epg.112114.xyz/huya/10871113
喜剧合家欢[259],https://epg.112114.xyz/huya/11352877
谍战神剧[262],https://epg.112114.xyz/huya/11342436
甄嬛传[265],https://epg.112114.xyz/huya/11601971
悬疑片[266],https://epg.112114.xyz/huya/11602088
我是大哥大[267],https://epg.112114.xyz/huya/23652317
大宅men[270],https://epg.112114.xyz/huya/11352936
看救援电影[272],https://epg.112114.xyz/huya/21059586
贺岁合家欢剧场[273],https://epg.112114.xyz/huya/11602067
篮qiu火[274],https://epg.112114.xyz/huya/21059558
金庸作品电影[278],https://epg.112114.xyz/huya/11352897
	
👲🐸🎧🎸哔哩视频,#genre#
	

🐼咪咕TV,#genre#

🐼百视通TV,#genre#


🐼虎牙影视,#genre#

🎭综艺频道,#genre#

欢乐送,http://epg.112114.xyz/douyu/9273031
欢乐集结号,http://epg.112114.xyz/douyu/9067836
开心麻花街,http://epg.112114.xyz/douyu/9374862
吐槽大会,http://epg.112114.xyz/douyu/9236042
吐槽大会2,https://epg.112114.xyz/huya/11342422
宋小宝,http://epg.112114.xyz/douyu/9817729
相声小品,http://epg.112114.xyz/douyu/9286868


笑傲帮,https://epg.112114.xyz/huya/11352908
喜剧脱口秀,https://epg.112114.xyz/huya/11352937
•刘小光,https://epg.112114.xyz/huya/11352938
左手扑克,https://epg.112114.xyz/huya/24577218
下腹强度燃脂,https://epg.112114.xyz/huya/18501089
Nice+徒手练腹,https://epg.112114.xyz/huya/18501107





 🎵音乐频道,#genre#

2023年最新英语歌曲,https://vd3.bdstatic.com/mda-pdtfq6ft1egrj4yb/sc/cae_h264/1682723666733214512/mda-pdtfq6ft1egrj4yb.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
I Hate Myself For Loving You,https://dghls.mcloud.139.com/hls/LB797bed321c64c0e5e026cd4307468025/playlist.m3u8?ci=1811UaL6m35717820230604203308qqj&fileSize=56884339
Roses,https://vd2.bdstatic.com/mda-pdimbcnwx0n15bws/720p/h264/1681917666785611702/mda-pdimbcnwx0n15bws.mp4?v_from_s=bdapp-landingpage-nanjing
The Speed Of Life,https://vd4.bdstatic.com/mda-pdt6wrtw5nn1ht00/720p/h264/1682659069472903746/mda-pdt6wrtw5nn1ht00.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
Swear It Again,https://vd4.bdstatic.com/mda-pdf48bi5adn0m66w/sc/cae_h264/1681614622087947270/mda-pdf48bi5adn0m66w.mp4?v_from_s=bdapp-landingpage-nanjing
Waka Waka,https://vd3.bdstatic.com/mda-pe2i3srg3w9sr83e/sc/cae_h264/1683228330615274033/mda-pe2i3srg3w9sr83e.mp4?v_from_s=bdapp-resbox-nanjing
Close to You,https://vd2.bdstatic.com/mda-pdt8huj9a0ys30ep/sc/cae_h264/1682692281508188460/mda-pdt8huj9a0ys30ep.mp4?v_from_s=bdapp-landingpage-api-nanjing
New Soul,https://vd2.bdstatic.com/mda-pdu5n3absi070mfr/sc/cae_h264/1682756632354674586/mda-pdu5n3absi070mfr.mp4?v_from_s=bdapp-unicomment-nanjing
A Little Bit Yours,https://vd3.bdstatic.com/mda-pdu7sctza2t5x7x0/720p/h264/1682746192209401226/mda-pdu7sctza2t5x7x0.mp4?v_from_s=bdapp-resbox-nanjing
Always Remember Us This Way,https://vd3.bdstatic.com/mda-pcbqsyvx3izp8tdj/720p/h264/1678643181160741394/mda-pcbqsyvx3izp8tdj.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
A Place Nearby,https://vd4.bdstatic.com/mda-pdn7hghmcm5ip6zh/sc/cae_h264/1682255420855456948/mda-pdn7hghmcm5ip6zh.mp4?v_from_s=bdapp-landingpage-api-nanjing
I Could Be The One,https://vd2.bdstatic.com/mda-pdp4z2jriuwykjkd/sc/cae_h264/1682310434473289753/mda-pdp4z2jriuwykjkd.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
Love Is The Answer,https://vd3.bdstatic.com/mda-pc98ab4vfu2nfsap/sc/cae_h264/1678433061422680699/mda-pc98ab4vfu2nfsap.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
Every breath you take,https://vd4.bdstatic.com/mda-pdi2f188fr1ciebn/sc/cae_h264/1681869087546307078/mda-pdi2f188fr1ciebn.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
someone you loved,https://vd4.bdstatic.com/mda-pc97r6ji4dapjtre/sc/cae_h264/1678447574490478411/mda-pc97r6ji4dapjtre.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
It doesn't matter,https://vd4.bdstatic.com/mda-pc4ejv619hp5mrbm/sc/cae_h264/1678012345968042562/mda-pc4ejv619hp5mrbm.mp4?v_from_s=bdapp-landingpage-api-nanjing
Need You Now,https://vd3.bdstatic.com/mda-pde4mv3dgbmxwfet/sc/cae_h264/1681543580748787174/mda-pde4mv3dgbmxwfet.mp4?v_from_s=bdapp-landingpage-api-nanjing
Everything I Do,https://vd2.bdstatic.com/mda-pdsd5vj3mmkbeexs/sc/cae_h264/1682651921331379318/mda-pdsd5vj3mmkbeexs.mp4?v_from_s=bdapp-resbox-nanjing
Stuck In My Heart,https://vd4.bdstatic.com/mda-pdq7f9cvjy38fh9k/sc/cae_h264/1682424686145587202/mda-pdq7f9cvjy38fh9k.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
Easy,https://vd2.bdstatic.com/mda-pdh4frykrwd364pv/sc/cae_h264/1681797159221008797/mda-pdh4frykrwd364pv.mp4?v_from_s=bdapp-landingpage-api-nanjing
Good Time,https://vd2.bdstatic.com/mda-pdj6upz66cw11v47/sc/cae_h264/1681973018866463756/mda-pdj6upz66cw11v47.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
Because I love you,https://vd3.bdstatic.com/mda-pdk2sdgy5dee3161/sc/cae_h264/1682043204615285221/mda-pdk2sdgy5dee3161.mp4?v_from_s=bdapp-landingpage-api-nanjing
Moonlight Shadow,https://vd2.bdstatic.com/mda-pcdceg70a67vz74r/sc/cae_h264/1678788840585967252/mda-pcdceg70a67vz74r.mp4?v_from_s=bdapp-landingpage-api-nanjing
Sleepyhead,https://vd4.bdstatic.com/mda-pdecm1nswkwzfs8b/sc/cae_h264/1681555305703733449/mda-pdecm1nswkwzfs8b.mp4?v_from_s=bdapp-landingpage-api-nanjing
I'm worried about you,https://vd4.bdstatic.com/mda-pdf3mxv9aecctrmj/sc/cae_h264/1681613070351455494/mda-pdf3mxv9aecctrmj.mp4?v_from_s=bdapp-resbox-nanjing
The Day You Went Away,https://vd4.bdstatic.com/mda-pd0jtvykae0pbhpx/sc/cae_h264/1680361534658096858/mda-pd0jtvykae0pbhpx.mp4?v_from_s=bdapp-landingpage-api-nanjing
I'm Gonna Getcha Good,https://vd3.bdstatic.com/mda-pck62mtkx1e3s5xp/sc/cae_h264/1679373241030508265/mda-pck62mtkx1e3s5xp.mp4?v_from_s=hkapp-haokan-nanjing
I'm Gonna Getcha Good,https://vd3.bdstatic.com/mda-pddaaybndua2sywb/sc/cae_h264/1681472958358315793/mda-pddaaybndua2sywb.mp4?v_from_s=bdapp-landingpage-api-nanjing
Rise - Epic Music,https://vd3.bdstatic.com/mda-pcemnhtk2axkjpkb/720p/h264/1678893552832080785/mda-pcemnhtk2axkjpkb.mp4?v_from_s=bdapp-landingpage-api-nanjing
only way out is thru,https://vd4.bdstatic.com/mda-pdg4fv2uhbihxtjb/sc/cae_h264/1681703543411771857/mda-pdg4fv2uhbihxtjb.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
I Miss You,https://vd4.bdstatic.com/mda-pdc41eh7en01jrra/sc/cae_h264/1681510240100197983/mda-pdc41eh7en01jrra.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
So Far Away,https://vd2.bdstatic.com/mda-pdijavcssmkr4dmq/sc/cae_h264/1681929272746869982/mda-pdijavcssmkr4dmq.mp4?v_from_s=bdapp-landingpage-api-nanjing
Until We Drink,https://vd2.bdstatic.com/mda-pcfqvucrj82khbtm/720p/h264/1678989184233731704/mda-pcfqvucrj82khbtm.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
Pretty Boy,https://vd4.bdstatic.com/mda-pc9f22p39gscj82e/sc/cae_h264/1678447189180571494/mda-pc9f22p39gscj82e.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
I Do,https://vd4.bdstatic.com/mda-pdh8itq3uqnitapr/sc/cae_h264/1681811512042262979/mda-pdh8itq3uqnitapr.mp4?v_from_s=bdapp-resbox-nanjing
Someone Like You,https://vd2.bdstatic.com/mda-pc4ypn6x5rcppexs/sc/cae_h264/1678058081986765914/mda-pc4ypn6x5rcppexs.mp4?v_from_s=bdapp-feedserver-nanjing
Apologize,https://vd3.bdstatic.com/mda-pdc8eiu6y08srha6/sc/cae_h264/1681517891575731108/mda-pdc8eiu6y08srha6.mp4?v_from_s=bdapp-author-nanjing
Free Loop,https://vd3.bdstatic.com/mda-pdh8nkq8k3v0inhi/sc/cae_h264/1681810268464194861/mda-pdh8nkq8k3v0inhi.mp4?v_from_s=bdapp-landingpage-api-nanjing
Love Is The Answer,https://vd3.bdstatic.com/mda-pc98ab4vfu2nfsap/sc/cae_h264/1678433061422680699/mda-pc98ab4vfu2nfsap.mp4?v_from_s=bdapp-landingpage-nanjing
Stand By Me,https://vd2.bdstatic.com/mda-pde4vdwzv56dzcu2/sc/cae_h264/1681544376168495446/mda-pde4vdwzv56dzcu2.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
Heartbeats,https://vd2.bdstatic.com/mda-pd580qvry6ueefub/sc/cae_h264/1680760633690802038/mda-pd580qvry6ueefub.mp4?v_from_s=bdapp-landingpage-api-nanjing
Love To Be Loved By You,https://vd2.bdstatic.com/mda-pdi3670a3s7c0s9y/720p/h264/1681870636173315023/mda-pdi3670a3s7c0s9y.mp4?v_from_s=bdapp-landingpage-nanjing
Because you loved me,https://vd3.bdstatic.com/mda-pdh2szxwz34dcecx/sc/cae_h264/1681785184409055222/mda-pdh2szxwz34dcecx.mp4
I Am You,https://vd3.bdstatic.com/mda-pdj38kf48tymgxbe/sc/cae_h264/1681962422109180563/mda-pdj38kf48tymgxbe.mp4?v_from_s=bdapp-resbox-nanjing
Everything I Do,https://vd2.bdstatic.com/mda-pd1edbmyjkmy02e6/sc/cae_h264/1680432235949577846/mda-pd1edbmyjkmy02e6.mp4?v_from_s=bdapp-landingpage-api-nanjing
without you,https://vd3.bdstatic.com/mda-pcph54ivtq6ixpv3/sc/cae_h264/1679661346981073742/mda-pcph54ivtq6ixpv3.mp4?v_from_s=bdapp-landingpage-api-nanjing
Only Time,https://vd2.bdstatic.com/mda-pcngxxker6i1mnz5/sc/cae_h264/1679573148972179564/mda-pcngxxker6i1mnz5.mp4?v_from_s=bdapp-landingpage-api-nanjing
Yesterday Once More,https://vd2.bdstatic.com/mda-pcw2man7hd0fd1f3/sc/cae_h264/1680232760025818467/mda-pcw2man7hd0fd1f3.mp4?v_from_s=bdapp-landingpage-api-nanjing
人鬼情未了,https://vd4.bdstatic.com/mda-pddeyrceune19hnb/sc/cae_h264/1681484770854947702/mda-pddeyrceune19hnb.mp4?v_from_s=bdapp-landingpage-api-nanjing
Without You,https://vd4.bdstatic.com/mda-pd5f4mrpvgv26bkw/sc/cae_h264/1680778536667364889/mda-pd5f4mrpvgv26bkw.mp4?v_from_s=bdapp-landingpage-api-nanjing
sailing,https://vd2.bdstatic.com/mda-pcu38eg8k86sgv5m/sc/cae_h264/1680060231303255896/mda-pcu38eg8k86sgv5m.mp4?v_from_s=bdapp-landingpage-api-nanjing
Promises Don't Come Easy,https://vd3.bdstatic.com/mda-pdc71e9guwwfh44p/sc/cae_h264/1681514218125359715/mda-pdc71e9guwwfh44p.mp4?v_from_s=bdapp-unicomment-nanjing
The Color of The Night,https://vd4.bdstatic.com/mda-pcpf6vufix0pvdwj/sc/cae_h264/1679655758109224812/mda-pcpf6vufix0pvdwj.mp4?v_from_s=bdapp-landingpage-api-nanjing
You're beautiful,https://vd4.bdstatic.com/mda-pdhcvqb800dpkud7/sc/cae_h264/1681825846026974453/mda-pdhcvqb800dpkud7.mp4?v_from_s=bdapp-landingpage-api-nanjing
Birds,https://vd4.bdstatic.com/mda-pckddvyczhx5arhc/sc/cae_h264/1679391789684524498/mda-pckddvyczhx5arhc.mp4?v_from_s=bdapp-landingpage-api-nanjing
Wild,https://vd2.bdstatic.com/mda-pcce21sk7npb30fa/720p/h264/1678701417870848325/mda-pcce21sk7npb30fa.mp4?v_from_s=bdapp-landingpage-api-nanjing
Natalie,https://vd4.bdstatic.com/mda-pcfznwg8tyuk9s9s/720p/h264/1679010628851089851/mda-pcfznwg8tyuk9s9s.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
Take a Bow,https://vd4.bdstatic.com/mda-pcczpbwgbhg18r47/sc/cae_h264/1678751797459698118/mda-pcczpbwgbhg18r47.mp4?v_from_s=bdapp-bdappcore-feed-nanjing
Try,https://vd4.bdstatic.com/mda-pcfcfcvpf6mtgh9z/sc/cae_h264/1678957311495410355/mda-pcfcfcvpf6mtgh9z.mp4?v_from_s=bdapp-landingpage-api-nanjing
I Have Nothing,https://vd2.bdstatic.com/mda-pc2gsyy365pjyi2q/sc/cae_h264/1677927740975014964/mda-pc2gsyy365pjyi2q.mp4?v_from_s=bdapp-landingpage-api-nanjing
Paralyse,https://vd3.bdstatic.com/mda-pc62j1bh4besxxny/720p/h264/1678153775966333538/mda-pc62j1bh4besxxny.mp4?v_from_s=bdapp-landingpage-api-nanjing
When You Believe,https://vd4.bdstatic.com/mda-pcnhfmxjz4igikun/sc/cae_h264/1679578154893889610/mda-pcnhfmxjz4igikun.mp4?v_from_s=bdapp-landingpage-api-nanjing
Singur de Sarbatori,https://vd3.bdstatic.com/mda-pcpqhgg918jr0uxi/sc/cae_h264/1679798066914825786/mda-pcpqhgg918jr0uxi.mp4?v_from_s=bdapp-landingpage-api-nanjing
Find Me Out,https://vd3.bdstatic.com/mda-pcr92kuhtcbgud1d/720p/h264/1679812832625405094/mda-pcr92kuhtcbgud1d.mp4?v_from_s=bdapp-landingpage-api-nanjing
Take Me Home Country Roads,https://vd2.bdstatic.com/mda-pc3j9fctz1uw0su7/sc/cae_h264/1677937508125115013/mda-pc3j9fctz1uw0su7.mp4?v_from_s=bdapp-landingpage-api-nanjing
Keep You Safe,https://vd3.bdstatic.com/mda-pd481syiax54m4uh/sc/cae_h264/1680674206888192160/mda-pd481syiax54m4uh.mp4?v_from_s=bdapp-landingpage-api-nanjing
You Smile,https://vd2.bdstatic.com/mda-pdb1wd0egw530h62/sc/cae_h264/1681262888626253955/mda-pdb1wd0egw530h62.mp4?v_from_s=bdapp-landingpage-api-nanjing
Far Away From Home,https://vd4.bdstatic.com/mda-pck2pmih1tigz5cc/sc/cae_h264/1679364081961876680/mda-pck2pmih1tigz5cc.mp4?v_from_s=bdapp-resbox-zan-nanjing
Gimme!Gimme!Gimme,https://vd2.bdstatic.com/mda-pd69k2whrf0vf9r5/sc/cae_h264/1680850808013199300/mda-pd69k2whrf0vf9r5.mp4?v_from_s=bdapp-resbox-nanjing
Burning,https://vd3.bdstatic.com/mda-pd58syfs5kses5pq/sc/cae_h264/1680762711199865919/mda-pd58syfs5kses5pq.mp4?v_from_s=bdapp-landingpage-api-nanjing
Butterflies,https://vd4.bdstatic.com/mda-pdbihwmpb8b31jfj/sc/cae_h264/1681392049184029751/mda-pdbihwmpb8b31jfj.mp4?v_from_s=bdapp-landingpage-api-nanjing
Dancing With Your Ghost,https://vd3.bdstatic.com/mda-pcika81ahc66za1n/sc/cae_h264/1679235914907908037/mda-pcika81ahc66za1n.mp4?v_from_s=bdapp-landingpage-api-nanjing
everytime we touch,https://vd4.bdstatic.com/mda-pcwdstf473sn4s8f/sc/cae_h264/1680258448333466128/mda-pcwdstf473sn4s8f.mp4?v_from_s=bdapp-feedserver-nanjing
Apologize,https://vd3.bdstatic.com/mda-pd01cw92p111645c/720p/h264/1680310865699322261/mda-pd01cw92p111645c.mp4?v_from_s=bdapp-author-nanjing
Halo,https://vd4.bdstatic.com/mda-pdb9mywhzuenkrhj/sc/cae_h264/1681325706340717237/mda-pdb9mywhzuenkrhj.mp4?v_from_s=bdapp-unicomment-nanjing
Ampclamin,https://vd3.bdstatic.com/mda-pda19zqerag1a9ce/sc/cae_h264/1681176303195146517/mda-pda19zqerag1a9ce.mp4
Dreamersinc,https://vd2.bdstatic.com/mda-pdb1yymaezrjq8vv/720p/h264/1681262631921250462/mda-pdb1yymaezrjq8vv.mp4?v_from_s=bdapp-unicomment-nanjing
The Woods,https://vd2.bdstatic.com/mda-pbq23tg7awmhpi2f/720p/h264/1677288697350312817/mda-pbq23tg7awmhpi2f.mp4?v_from_s=bdapp-unicomment-nanjing
Aloha Heja He,https://vd4.bdstatic.com/mda-pbc89f6v2ke7js04/720p/h264/1676267712846482392/mda-pbc89f6v2ke7js04.mp4?v_from_s=bdapp-landingpage-api-nanjing
Everything I Do,https://vd4.bdstatic.com/mda-pbc5b7g5ytni9j46/sc/cae_h264/1676340287479212829/mda-pbc5b7g5ytni9j46.mp4?v_from_s=bdapp-landingpage-api-nanjing
she,https://vd4.bdstatic.com/mda-pd03mk30nq11i1gc/sc/cae_h264/1680324076291734893/mda-pd03mk30nq11i1gc.mp4?v_from_s=bdapp-landingpage-api-nanjing
Anne Sophie Mutter,https://vd2.bdstatic.com/mda-pcj8u2fbyntnfaxm/sc/cae_h264/1679293888133731857/mda-pcj8u2fbyntnfaxm.mp4?v_from_s=bdapp-landingpage-api-nanjing
It doesn't matter,https://vd4.bdstatic.com/mda-pc4ejv619hp5mrbm/sc/cae_h264/1678012345968042562/mda-pc4ejv619hp5mrbm.mp4?v_from_s=bdapp-landingpage-api-nanjing
Please Forgive Me,https://vd4.bdstatic.com/mda-pd656fxtzqcj995i/sc/cae_h264/1680846317654316279/mda-pd656fxtzqcj995i.mp4?v_from_s=bdapp-landingpage-api-nanjing
How Do I Live,https://vd4.bdstatic.com/mda-pd870jtghg7n23d7/sc/cae_h264/1681018167133178750/mda-pd870jtghg7n23d7.mp4?v_from_s=bdapp-landingpage-api-nanjing
The Day You Went Away,https://vd4.bdstatic.com/mda-pd0jtvykae0pbhpx/sc/cae_h264/1680361534658096858/mda-pd0jtvykae0pbhpx.mp4?v_from_s=bdapp-landingpage-api-nanjing
The Power of Love,https://vd4.bdstatic.com/mda-pd690xti02ghmvas/sc/cae_h264/1680849168695592840/mda-pd690xti02ghmvas.mp4?v_from_s=bdapp-landingpage-api-nanjing
