【央视频道】,#genre#
新疆-新疆汉语新闻广播,http://satellitepull.cnr.cn/live/wxxjxwgb/playlist.m3u8
新疆-新疆柯语广播,http://satellitepull.cnr.cn/live/wxxjkygb/playlist.m3u8
新疆-新疆交通广播,http://satellitepull.cnr.cn/live/wxxjjtgb/playlist.m3u8
新疆-UrumtsiTourist&MusicRadio,http://ls.qingting.fm/live/1920.m3u8
新疆-巴音郭楞交通广播,https://lhttp.qingting.fm/live/5022104/64k.mp3
新闻-湖北之声（中波卖药版）,http://satellitepull.cnr.cn/live/wx32hubzsgb/playlist.m3u8
新闻-湖北经济资讯广播FM99.8,http://satellitepull.cnr.cn/live/wx32hubjjgb/playlist.m3u8
新闻-湖北经济资讯广播AM1179,http://satellitepull.cnr.cn/live/wx32hubzxgb/playlist.m3u8
音乐-北京音乐广播,http://cnlive.cnr.cn/hls/bjyygb.m3u8
音乐-湖北城市之声,http://satellitepull.cnr.cn/live/wx32hubjtgb/playlist.m3u8
云南-西双版纳汉语综合广播,http://file.xsbnrtv.cn/vms/audios/nmip-media/audiolive/audio2/playlist.m3u8
云南-云南旅游广播（2）,http://satellitepull.cnr.cn/live/wxxgllzs/playlist.m3u8
云南-文山综合广播,http://m3u8.channel.wsrtv.com.cn/cms/audios/nmip-media/audiolive/audio9/playlist.m3u8
云南-西双版纳傣语·哈尼语综合广播,http://file.xsbnrtv.cn/vms/audios/nmip-media/audiolive/audio4/playlist.m3u8
云南-云南民族广播,http://live.xmcdn.com/live/911/64.m3u8
云南-玉溪新闻综合广播,http://lhttp.qingting.fm/live/5022031/64k.mp3
云南-普洱交通广播,http://lhttp.qingting.fm/live/20212429/64k.mp3
云南-云南香格里拉之声,http://ls.qingting.fm/live/24461.m3u8
浙江-SinchangVoiceofTienmu,http://l.cztvcloud.com/channels/lantian/SXxinchangaud/128k.m3u8
浙江-兰溪人民广播电台,http://l.cztvcloud.com/channels/lantian/SXlanxiaud/128k.m3u8
浙江-嵊州人民广播电台,http://live.xmcdn.com/live/2657/64.m3u8
浙江-浙江卫视伴音,http://satellitepull.cnr.cn/live/wxzjws/playlist.m3u8
浙江-SiaoshanFMRadio,http://l.cztvcloud.com/channels/lantian/SXxiaoshanaud1/128k.m3u8
浙江-嘉兴新闻广播,http://lhttp.qingting.fm/live/1154/64k.mp3
浙江-湖州综合广播,https://lhttp.qingting.fm/live/2810/64k.mp3
浙江-温州对农广播,http://lhttp.qingting.fm/live/1158/64k.mp3
浙江-绍兴综合广播,http://live.shaoxing.com.cn/audio/s10001-xw1/index.m3u8
浙江-绍兴交通广播,http://live.shaoxing.com.cn/audio/s10001-jt2/index.m3u8
浙江-绍兴戏曲广播,http://live.shaoxing.com.cn/audio/s10001-xq3/index.m3u8
浙江-衢州新闻广播,http://lhttp.qingting.fm/live/20444/64k.mp3
浙江-ShangyuPeopleRadio,http://l.cztvcloud.com/channels/lantian/SXshangyuaud/128k.m3u8
浙江-浙江好易购广播,http://hw-m-l.cztv.com/channels/lantian/channel011/1080p.m3u8
浙江-浙江之声,http://satellitepull.cnr.cn/live/wxzjzs/playlist.m3u8
浙江-浙江交通之声,http://satellitepull.cnr.cn/live/wxzjjtgb/playlist.m3u8
浙江-浙江民生资讯广播,http://satellitepull.cnr.cn/live/wxzjmsgb/playlist.m3u8
浙江-浙江音乐广播,http://satellitepull.cnr.cn/live/wxzj968/playlist.m3u8
浙江-温州私家车音乐广播,http://lhttp.qingting.fm/live/1149/64k.mp3
浙江-宁海人民广播电台,https://lhttp.qingting.fm/live/5022406/64k.mp3
浙江-镇海人民广播电台,http://lhttp.qingting.fm/live/20033/64k.mp3
浙江-诸暨人民广播电台,http://lhttp.qingting.fm/live/5022482/64k.mp3
浙江-SiaoshanCableRadio,http://l.cztvcloud.com/channels/lantian/SXxiaoshanaud2/128k.m3u8
中国-北京体育广播,http://cnlive.cnr.cn/hls/bjtygb.m3u8
中国-甘肃农村广播,http://lhttp.qingting.fm/live/3941/64k.mp3
中国-ChineseMusicWorld,https://radio.chinesemusicworld.com/chinesemusic.ogg
中国-欢乐调频107.1,http://lhttp.qingting.fm/live/15318317/64k.mp3
中国-河南教育广播,http://satellitepull.cnr.cn/live/wxhnlygb/playlist.m3u8
中国-东辽人民广播电台,https://lhttp.qingting.fm/live/20211585/64k.mp3
中国-湖南经济广播,http://satellitepull.cnr.cn/live/wx32hunjjgb/playlist.m3u8
中国-重庆交通广播,http://satellitepull.cnr.cn/live/wxcqjtgb/playlist.m3u8
中国-巴彦淖尔文艺生活广播,http://live.xmcdn.com/live/2599/64.m3u8
中国-遵义旅游生活广播,https://lhttp.qingting.fm/live/5022083/64k.mp3
中国-河南警广之声,http://stream3.hndt.com/now/prIgXGFo/playlist.m3u8
中国-溧水人民广播电台,http://live.xmcdn.com/live/2670/64.m3u8
中国-魏县人民广播电台,http://lhttp.qingting.fm/live/20212412/64k.mp3
中国-成安人民广播电台,http://lhttp.qingting.fm/live/20211694/64k.mp3
中国-成都故事广播,http://livecdn.pull.cdbs.com.cn/live/fm882/playlist.m3u8
中国-安康综合广播,http://lhttp.qingting.fm/live/5021861/64k.mp3
中国-沈阳新闻广播,http://lhttp.qingting.fm/live/20024/64k.mp3
中国-北京交通广播,http://cnlive.cnr.cn/hls/bjjtgb.m3u8
中国-北京城市广播,http://cnlive.cnr.cn/hls/bjcsgb.m3u8
中国-北京新闻广播,http://cnlive.cnr.cn/hls/bjxwgb.m3u8
中国-鹤壁经济广播,http://lhttp.qingting.fm/live/5022089/64k.mp3
重庆-合川人民广播电台,http://125.62.24.73:8030/ch0.m3u8
四平交通文艺广播,http://lhttp.qingting.fm/live/5022465/64k.mp3
靖远新闻综合广播,http://live.xmcdn.com/live/2646/64.m3u8
黄梅人民广播电台,http://live.xmcdn.com/live/2098/64.m3u8
阿克苏市人民广播电台,https://lhttp.qingting.fm/live/20500041/64k.mp3
宁波音乐广播,http://live.xmcdn.com/live/660/64.m3u8
大足人民广播电台—大足之声,http://lhttp.qingting.fm/live/20211676/64k.mp3
黑河综合广播,http://live.xmcdn.com/live/2139/64.m3u8
中山综合广播·新锐967,https://lhttp.qingting.fm/live/1277/64k.mp3
阳江综合广播,https://live.yjtvw.com:8081/live/fm916.stream_audio/playlist.m3u8
阳江旅游环保广播,https://live.yjtvw.com:8081/live/fm895.stream_audio/playlist.m3u8
江津人民广播电台,http://live.xmcdn.com/live/2519/64.m3u8
江油人民广播电台,http://live.xmcdn.com/live/767/64.m3u8
安徽农村广播,http://satellitepull.cnr.cn/live/wxahncgb/playlist.m3u8
富顺人民广播电台,http://live.xmcdn.com/live/2723/64.m3u8
安徽经济广播,http://satellitepull.cnr.cn/live/wxahjjgb/playlist.m3u8
定西交通广播,http://lhttp.qingting.fm/live/20212230/64k.mp3
武进人民广播电台,http://lhttp.qingting.fm/live/20150/64k.mp3
淮北综合广播,https://lhttp.qingting.fm/live/20211648/64k.mp3
常熟人民广播电台,http://lhttp.qingting.fm/live/2792/64k.mp3
亳州交通音乐广播,http://zbbf2.ahbztv.com/live/41c.m3u8
亳州综合广播,http://zbbf2.ahbztv.com/live/41a.m3u8
山东经济广播,http://audiolive302.iqilu.com/sdradioJingji/sdradio02/playlist.m3u8
经典105·山东经典音乐广播,http://audiolive302.iqilu.com/sdradioShenghuo/sdradio04/playlist.m3u8
山东音乐广播,http://audiolive302.iqilu.com/sdradioYinyue/sdradio07/playlist.m3u8
巴南人民广播电台,http://lhttp.qingting.fm/live/5022385/64k.mp3
江阴人民广播电台,http://lhttp.qingting.fm/live/2789/64k.mp3
深圳宝安频道,http://live.xmcdn.com/live/2644/64.m3u8
盱眙人民广播电台,https://lhttp.qingting.fm/live/20500051/64k.mp3
宁夏旅游广播,http://satellitepull.cnr.cn/live/wxnxdsgb/playlist.m3u8
兴宁人民广播电台,http://p2.weizan.cn/1033266991/403883356943529854/live.m3u8
山西健康之声,http://live.xmcdn.com/live/2736/64.m3u8
锡林郭勒综合广播,http://satellitepull.cnr.cn/live/wx32nmgxlglhygb/playlist.m3u8
锡林郭勒蒙语广播,http://satellitepull.cnr.cn/live/wx32nmgxlglmygb/playlist.m3u8
湖南快乐购广播,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226353/1.m3u8
三亚旅游之声103.8,http://lhttp.qingting.fm/live/15318203/64k.mp3
浙江经济广播,http://satellitepull.cnr.cn/live/wxzjjjgb/playlist.m3u8
都江堰人民广播电台,http://live.xmcdn.com/live/2360/64.m3u8
清丰人民广播电台,https://lhttp.qingting.fm/live/5021461/64k.mp3
鄞州人民广播电台,http://lhttp.qingting.fm/live/5022061/64k.mp3
淮安农村广播,https://lhttp.qingting.fm/live/4588/64k.mp3
安溪人民广播电台,http://lhttp.qingting.fm/live/5022135/64k.mp3
包头城乡广播,https://lhttp.qingting.fm/live/1892/64k.mp3
山西文艺广播,http://cnlive.cnr.cn/hls/shanxiwenyiguangbo.m3u8
山西音乐广播,http://cnlive.cnr.cn/hls/shanxiyinyueguangbo.m3u8
徐州音乐广播,https://lhttp.qingting.fm/live/4923/64k.mp3
山西农村广播,http://cnlive.cnr.cn/hls/shanxinongcunguangbo.m3u8
包头文艺广播,https://lhttp.qingting.fm/live/21259/64k.mp3
山西故事广播,http://cnlive.cnr.cn/hls/shanxigushiguangbo.m3u8
山西经济广播,http://cnlive.cnr.cn/hls/shanxijingjiguangbo.m3u8
山西交通广播,http://cnlive.cnr.cn/hls/shanxijiaotongguangbo.m3u8
江西综合新闻广播,http://satellitepull.cnr.cn/live/wx32jiangxxwgb/playlist.m3u8
湖南卫视伴音,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8
辽宁卫视伴音,http://satellitepull.cnr.cn/live/wxlnws/playlist.m3u8
江苏卫视伴音,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8
东方卫视伴音,http://satellitepull.cnr.cn/live/wx32dfws/playlist.m3u8
CRI劲曲调频HITFM（成都）,http://lhttp.qingting.fm/live/15318703/64k.mp3
阿穆尔河-HarbinLiterature&ArtRadio,http://lhttp.qingting.fm/live/20083/64k.mp3
福建-泉州交通广播,https://lhttp.qingting.fm/live/15318189/64k.mp3
甘肃-甘肃青少广播,http://lhttp.qingting.fm/live/4675/64k.mp3
广通-清远交通音乐广播,http://lhttp.qingting.fm/live/20500067/64k.mp3
湖南-南阳综合广播,https://lhttp.qingting.fm/live/1213/64k.mp3
湖南-河南网络广播潮流音悦台,http://lhttp.qingting.fm/live/20207760/64k.mp3
江西-赣州音乐广播（2）,https://lhttp.qingting.fm/live/4942/64k.mp3
神思-咸阳综合广播,https://lhttp.qingting.fm/live/5022397/64k.mp3
希望-辛集人民广播电台,http://lhttp.qingting.fm/live/5021959/64k.mp3
徐州交通广播,https://lhttp.qingting.fm/live/4924/64k.mp3
福州新闻广播,http://lhttp.qingting.fm/live/5025/64k.mp3
广通-湛江综合广播,http://lhttp.qingting.fm/live/20617/64k.mp3
湖北-宜昌交通广播,https://lhttp.qingting.fm/live/20563/64k.mp3
湖南-长沙品味音乐广播,http://lhttp.qingting.fm/live/4930/64k.mp3
湖南-常德综合广播,https://lhttp.qingting.fm/live/15318208/64k.mp3
江西-江西广播电视台民生广播,http://lhttp.qingting.fm/live/1813/64k.mp3
内蒙古-托克托人民广播电台,http://lhttp.qingting.fm/live/20207775/64k.mp3
山西-泽州人民广播电台,http://lhttp.qingting.fm/live/5021761/64k.mp3
上海-ShanghaiFM101上海动感101,https://lhttp.qingting.fm/live/274/64k.mp3
浙江-杭州音乐时尚广播,http://lhttp.qingting.fm/live/15318146/64k.mp3
浙江-三门人民广播电台,http://lhttp.qingting.fm/live/15318638/64k.mp3
太和人民广播电台,http://lhttp.qingting.fm/live/15318579/64k.mp3
呼和浩特综合广播,https://lhttp.qingting.fm/live/5021543/64k.mp3
